-16,1.099280057,-0.203148779,1.06708379,-0.168758417
16,1.063183742,-0.217887505,1.029008746,-0.155002272
47,1.016191837,-0.234345749,0.975703686,-0.160406472
62,0.974663591,-0.228695904,0.933943961,-0.15942389
94,0.954255675,-0.210518142,0.914537972,-0.172934389
156,0.95619323,-0.189883925,0.918713944,-0.184971016
187,1.031600007,-0.146159037,1.00886582,-0.158195663
187,1.102685579,-0.134368055,1.086489779,-0.131911601
203,1.24391079,-0.103662376,1.233385752,-0.123805302
203,1.230492245,-0.083028159,1.220366544,-0.133876765
203,1.188520092,-0.051094251,1.178361174,-0.146404682
218,1.127734884,0.028249226,1.115230296,-0.165073735
218,1.045076921,0.073202341,1.028517456,-0.17023229
234,0.792879287,0.233854458,0.736199382,-0.17882988
234,0.799748631,0.254734321,0.738164546,-0.172688744
250,0.843022617,0.292563719,0.773046198,-0.165810672
281,0.972962763,0.215431051,0.948682688,0.015721308
281,0.964430681,0.214448469,0.939839452,0.028986162
296,0.947696158,0.201920551,0.925100725,0.03930327
312,0.918347439,0.181777625,0.899307954,0.039548916
312,0.903137699,0.158441309,0.887516973,0.053550706
343,0.892556888,0.139772255,0.879901965,0.053796351
359,0.884861962,0.121840138,0.874497765,0.058217969
374,0.884484125,0.092362685,0.877199865,0.065587332
390,0.89563193,0.076887023,0.889236491,0.074184923
406,0.893510798,0.049620379,0.887762619,0.088186713
437,0.895096152,0.023581962,0.889482137,0.097275594
546,0.900944024,0.009825818,0.895623273,0.097275594
546,0.903724898,0.000245645,0.897588436,0.105136248
546,0.91973517,0.007860654,0.913064099,0.110294802
593,0.931087081,0.015230017,0.924609435,0.108575284
593,0.961499115,0.007615009,0.954332533,0.116927229
608,0.990172025,0.006878072,0.983073049,0.118155456
624,1.008229855,0.009334527,1.001005166,0.12012062
624,1.00774026,0.017686472,1.001005166,0.114962066
655,1.369430937,0.016212599,1.364806062,-0.111277384
655,1.230290287,0.077378313,1.214471053,-0.180795044
671,1.043972975,0.083273804,1.014761311,-0.230661068
686,0.925296549,0.070254596,0.894395046,-0.226485095
702,0.880316214,0.062393942,0.84403773,-0.242206403
702,0.890238764,0.076641377,0.849196285,-0.255962548
733,0.930982767,0.072465405,0.889727782,-0.264314493
749,0.969226915,0.037583752,0.926083307,-0.283474837
764,0.975315907,-0.0027021,0.928048471,-0.299933082
780,0.961256808,-0.026529707,0.907905545,-0.314671808
796,0.964851197,-0.01400179,0.912327163,-0.313689226
827,1.003514597,0.023336317,0.955806405,-0.304845991
842,1.022773306,0.075904441,0.978405786,-0.288142101
874,1.059267598,0.132648537,1.015006956,-0.272420792
874,1.095333428,0.196025061,1.052836354,-0.229924131
874,1.071331521,0.196761997,1.029745683,-0.220589605
889,1.034522113,0.19012957,0.991916285,-0.224028641
889,0.992726803,0.177356007,0.952367369,-0.216904923
905,0.957903612,0.155002272,0.92215298,-0.207816042
920,0.922158117,0.12282272,0.892184237,-0.19823587
936,0.900208058,0.05600716,0.885797455,-0.150335009
967,0.895848711,0.017686472,0.883341001,-0.1481242
983,0.888280845,-0.010071463,0.878919383,-0.128226919
1014,0.91143671,-0.026775353,0.903729572,-0.115207711
1045,0.923499513,-0.022353735,0.91625749,-0.113242548
1076,0.956304574,-0.0081063,0.951384787,-0.096538658
1092,0.974543076,0.011054045,0.969808195,-0.095310431
1108,0.975434843,0.021862444,0.970545132,-0.095064785
1123,0.970559556,0.012282272,0.966123514,-0.091871394
1154,0.956351582,0.014247435,0.951384787,-0.096293012
1186,0.95159115,0.009088881,0.947700106,-0.085484613
1201,0.964025912,0.01670389,0.96096496,-0.074921859
1232,0.983567806,0.014247435,0.981107886,-0.068043787
1264,0.998351511,0.003193391,0.995109676,-0.080326059
1295,1.007112421,0.004421618,1.003952912,-0.079589122
1310,1.008328002,0.002456454,1.005426784,-0.076395732
1342,1.016290017,0.004421618,1.013533084,-0.074676214
1357,1.035553714,0.003193391,1.032447783,-0.080080413
1373,1.056583916,0.011054045,1.053081999,-0.085238968
1404,1.090702128,0.015475663,1.08698107,-0.088678004
1420,1.119971239,0.027512289,1.116212877,-0.087449776
1435,1.152535838,0.033899071,1.148638075,-0.088432358
1466,1.174188619,0.033162134,1.169763583,-0.096293012
1498,1.17866462,0.013019208,1.17369391,-0.107347057
1513,1.166190231,-0.005895491,1.161902929,-0.099732048
1529,1.152827055,-0.008843236,1.147409848,-0.111277384
1560,1.139452023,-0.011545336,1.135127576,-0.098503821
1576,1.147331487,-0.001228227,1.143725167,-0.090888813
1607,1.144793484,0.010317108,1.13979484,-0.106364475
1622,1.184312839,0.053550706,1.171974392,-0.161880345
1638,1.304453104,0.141737419,1.291358076,-0.117909811
1654,1.42455043,0.208307333,1.404109333,-0.12012062
1685,1.470174883,0.239258658,1.440464858,-0.170969226
1700,1.465904324,0.232380586,1.438008403,-0.164336799
1716,1.391328158,0.260875457,1.357436699,-0.158441309
1732,1.219473874,0.28494871,1.169026647,-0.19823587
1747,1.009174908,0.272420792,0.949173979,-0.208061687
1778,0.823203499,0.256208193,0.747007782,-0.232380586
1794,0.701145026,0.264560138,0.599129227,-0.250312703
1810,0.639041972,0.274140311,0.520277041,-0.250067057
1841,0.654620439,0.290598555,0.520768332,-0.269964338
1856,0.716844574,0.289861619,0.600848745,-0.262349329
1872,0.79984094,0.285194355,0.705739348,-0.24564544
1888,0.907562899,0.266034011,0.835931431,-0.232626231
1903,1.008928142,0.230415422,0.958017214,-0.216904923
1919,1.074583858,0.188410052,1.041291018,-0.18693618
1934,1.1041877,0.162617281,1.077892189,-0.175882135
1966,1.067490011,0.125033529,1.044484409,-0.18153198
1981,1.022326534,0.11471642,1.00026823,-0.177356007
2012,0.993264563,0.124542238,0.973738523,-0.151317591
2028,0.964167394,0.120857556,0.948928333,-0.120611911
2059,0.960938147,0.131911601,0.948191397,-0.083273804
2075,0.964373149,0.139772255,0.952367369,-0.058954905
2106,0.948102553,0.141000482,0.936891707,-0.035372943
2122,0.914096224,0.139772255,0.90274699,-0.032916489
2153,0.885188582,0.14222871,0.873269538,-0.027020998
2153,0.878070164,0.15672179,0.863935011,0.007860654
2168,0.90975776,0.165319381,0.894395046,0.019651635
2168,0.919481856,0.162617281,0.904466509,0.03070568
2184,0.908351864,0.155984854,0.8941494,0.035618589
2184,0.888404198,0.137315801,0.876954219,0.036846816
2200,0.870983321,0.117172875,0.861969847,0.043479243
2215,0.861923363,0.094573494,0.855337421,0.048637797
2231,0.863162597,0.077132668,0.85754823,0.060920069
2262,0.87731556,0.07000895,0.870567438,0.083028159
2293,0.909831082,0.056989742,0.901764409,0.106610121
2324,0.943167237,0.051831188,0.933698316,0.12282272
2356,0.974678914,0.041759725,0.96415835,0.136578864
2371,0.999649491,0.038811979,0.985529504,0.162862926
2371,0.994756547,0.014247435,0.981107886,0.163599863
2387,0.964096796,0.005158554,0.953349951,0.143456937
2402,0.897228366,0.029723098,0.892675527,0.085238968
2434,0.912444587,0.051831188,0.908642481,0.065096041
2449,0.976526733,0.078606541,0.971773359,0.055515869
2465,1.127892639,0.112751257,1.121371432,0.044216179
2496,1.171765052,0.126998692,1.164113738,0.041759725
2512,1.208184389,0.138052737,1.199977972,0.026529707
2527,1.333236974,0.062639587,1.331643928,-0.017932117
2558,1.382902864,0.044216179,1.381755598,-0.034881652
2590,1.251505658,0.023581962,1.241737697,-0.154265336
2605,1.099163735,0.06141136,1.08427897,-0.169495353
2621,1.03577197,0.07271105,1.021148092,-0.157458727
2621,0.902751803,0.015721308,0.892184237,-0.13682451
2652,0.816081622,-0.035372943,0.79933026,-0.160652117
2668,0.761724328,-0.103662376,0.723671465,-0.213957178
2668,0.834334184,-0.10071463,0.796873806,-0.225748159
2683,1.18091533,0.131174665,1.162148575,-0.163599863
2699,0.852257427,-0.009334527,0.845511603,-0.106610121
2714,0.832350171,-0.025547126,0.82684255,-0.09211704
2730,0.84394114,-0.023336317,0.840107403,-0.076887023
2746,0.854481007,-0.037583752,0.850424512,-0.074184923
2761,0.863182171,-0.034144716,0.859267748,-0.074676214
2777,0.881253177,-0.03610988,0.877936801,-0.06730685
2792,0.902580504,-0.041268434,0.900044891,-0.053550706
2808,0.924383471,-0.038320689,0.922644271,-0.041759725
2808,0.94494309,-0.033653425,0.943769779,-0.032916489
2839,0.967588282,-0.023827608,0.96686045,-0.028986162
2855,0.988664792,-0.026038417,0.987740313,-0.033899071
2870,1.00606986,-0.021862444,1.00567243,-0.017932117
2886,1.060075431,-0.004667263,1.059714426,-0.027266644
2917,1.069561062,0.018423408,1.068557662,-0.042496661
2948,1.07704881,0.028494871,1.075927025,-0.040040207
2964,1.138559193,-0.040285852,1.137829676,-0.006141136
2980,1.138089027,-0.065096041,1.136110158,-0.016212599
2995,1.116325694,-0.085730258,1.112773841,-0.023827608
3011,1.087335852,-0.070745887,1.085015907,-0.005895491
3042,1.089463972,-0.040777143,1.088700588,0
